IMG;BENE_CULTURALE;TITOLO;SOGGETTO;TIPO_SCHEDA;CODICE_UNIVOCO;LOCALIZZAZIONE;CONTENITORE;DATAZIONE;AMBITO_CULTURALE;AUTORE;MATERIA_TECNICA;MISURE;CONDIZIONE_GIURIDICA;DATI_ANALITICI;ISCRIZIONE;NOTIZIE_STORICO-CRITICHE;ALTRA_LOCALIZZAZIONE;REPERIMENTO;ALTRE_ATTRIBUZIONI;COMMITTENZA;DATI_CATASTALI;GEOREFERENZIAZIONE;BIBLIOGRAFIA;DEFINIZIONE;DENOMINAZIONE;CLASSIFICAZIONE;REGIONE;PROVINCIA;COMUNE;LOCALITA;TOPONIMO;DIOCESI;INDIRIZZO;PROVVEDIMENTI_TUTELA;INVENTARIO;STIMA;RAPPORTO;ALTRI_CODICI;ENTE_SCHEDATORE;ENTE_COMPETENTE;AUTORI;ANNO_CREAZIONE;ANNO_MODIFICA;LAT;LON
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1028863/ICCD11874137_273271.jpg;"pentola";"";"";"RA_3.00";"08 00602406";"ITALIA, Emilia-Romagna, MO, Finale Emilia, FINALE EMILIAvia Trento Trieste";"museo, Castello delle Rocche, Museo civico ""R. Ferraresi"", via Trento Trieste";"XVIII [analisi dei materiali]";"";"";"argilla/ a tornio, ingobbiatura";"cm, alt. 14, diam. 18, ";"proprietà Stato";"pentola monoansata in ceramica ingobbiata; orlo estroflesso; spalla spiovente; ansa a nastro; all'esterno ingobbio solo sulla parte superiore del vaso; manca la vetrina";"";"";"";"";"";"";"";"";"";"pentola";"";"STRUMENTI, UTENSILI E OGGETTI D’USO/ CONTENITORI E RECIPIENTI/ CERAMICA";"Emilia-Romagna";"MO";"Finale Emilia";"FINALE EMILIA";"";"";"via Trento Trieste";"";"";"";"";"";"S06";"S06";"Compilatore scheda: Corti, Carla; ; Funzionario responsabile: Referente scientifico: Campagnari, SaraCampagnari, Sara";"2015";"";44.837329;11.301403
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1028863/ICCD11878080_273152.jpg;"recipiente";"";"";"RA_3.00";"08 00602505";"ITALIA, Emilia-Romagna, MO, Finale Emilia, FINALE EMILIAvia Trento Trieste";"museo, Castello delle Rocche, Museo civico ""R. Ferraresi"", via Trento Trieste";"XVI seconda metà[analisi dei materiali]";"";"";"argilla/ a tornio, smaltatura";"cm, largh. 12,5, lungh. 9,6, ";"proprietà Stato";"fr. di fondo di ampio recipiente in ceramica smaltata in ""stile compendiario""; dipinto in blu e giallo; sul fondo interno una scena di carattere erotico";"";"";"";"DATI DI SCAVO: Denominazione dello scavo: Finale Emilia, ex monastero di Santa Chiara, Responsabile scientifico: Gruppo R6J6, Data: 1987, Bibliografia specifica :Gelichi S., Librenti M., 1998, Senza immensa dote. Le Clarisse a Finale Emilia tra archeologia e storia, Firenze, ";"";"";"";"";"";"recipiente";"";"STRUMENTI, UTENSILI E OGGETTI D’USO/ CONTENITORI E RECIPIENTI/ CERAMICA";"Emilia-Romagna";"MO";"Finale Emilia";"FINALE EMILIA";"";"";"via Trento Trieste";"";"";"";"";"";"S06";"S06";"Compilatore scheda: Corti, Carla; ; Funzionario responsabile: Referente scientifico: Campagnari, SaraCampagnari, Sara";"2015";"";44.837329;11.301403
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1028863/ICCD11875819_273219.JPG;"boccale";"";"";"RA_3.00";"08 00602473";"ITALIA, Emilia-Romagna, MO, Finale Emilia, FINALE EMILIAvia Trento Trieste";"museo, Castello delle Rocche, Museo civico ""R. Ferraresi"", via Trento Trieste";"XVII [analisi dei materiali]";"";"";"argilla/ a tornio, ingobbiatura";"cm, largh. 12,3, lungh. 12,5, ";"proprietà Stato";"fr. di orlo di boccale in ceramica graffita; scarto di produzione, mancano colore e vetrina; decorazione vegetale stilizzata con girali, ovuli, foglie e croci";"";"";"";"ALTRE INDAGINI: Tipo: attività di manutenzione, Data:1972, ";"";"";"";"";"";"boccale";"";"STRUMENTI, UTENSILI E OGGETTI D’USO/ CONTENITORI E RECIPIENTI/ CERAMICA";"Emilia-Romagna";"MO";"Finale Emilia";"FINALE EMILIA";"";"";"via Trento Trieste";"";"";"";"";"";"S06";"S06";"Compilatore scheda: Corti, Carla; ; Funzionario responsabile: Referente scientifico: Campagnari, SaraCampagnari, Sara";"2015";"";44.837329;11.301403
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1028863/ICCD11875900_273223.JPG;"ciotola";"";"";"RA_3.00";"08 00602477";"ITALIA, Emilia-Romagna, MO, Finale Emilia, FINALE EMILIAvia Trento Trieste";"museo, Castello delle Rocche, Museo civico ""R. Ferraresi"", via Trento Trieste";"XVII [analisi dei materiali]";"";"";"argilla/ a tornio, ingobbiatura, a graffito, invetriatura";"cm, alt. 5,8, diam. 16,7, ";"proprietà Stato";"ciotola con beccuccio versatoio, frammentaria, in ceramica graffita; scarto di produzione; argilla grigia; colori alterati; nel cavetto e sulla tesa decorazione a girali e ovuli";"";"";"";"ALTRE INDAGINI: Tipo: attività di manutenzione, Data:1972, ";"";"";"";"";"";"ciotola";"";"STRUMENTI, UTENSILI E OGGETTI D’USO/ CONTENITORI E RECIPIENTI/ CERAMICA";"Emilia-Romagna";"MO";"Finale Emilia";"FINALE EMILIA";"";"";"via Trento Trieste";"";"";"";"";"";"S06";"S06";"Compilatore scheda: Corti, Carla; ; Funzionario responsabile: Referente scientifico: Campagnari, SaraCampagnari, Sara";"2015";"";44.837329;11.301403
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1028863/ICCD11878467_273384.jpg;"ciotola";"";"";"RA_3.00";"08 00602517";"ITALIA, Emilia-Romagna, MO, Finale Emilia, FINALE EMILIAvia Trento Trieste";"museo, Castello delle Rocche, Museo civico ""R. Ferraresi"", via Trento Trieste";"XVI-XVII [analisi dei materiali]";"";"";"argilla/ a tornio, ingobbiatura, invetriatura";"cm, alt. 6,1, diam. 13,7, ";"proprietà Stato";"ciotola in ceramica ingobbiata, dipinta e invetriata; nel cavetto graticcio entro cerchio; dipinta in giallo-bruno e verde";"";"";"";"";"";"";"";"";"";"ciotola";"";"STRUMENTI, UTENSILI E OGGETTI D’USO/ CONTENITORI E RECIPIENTI/ CERAMICA";"Emilia-Romagna";"MO";"Finale Emilia";"FINALE EMILIA";"";"";"via Trento Trieste";"";"";"";"";"";"S06";"S06";"Compilatore scheda: Corti, Carla; ; Funzionario responsabile: Referente scientifico: Campagnari, SaraCampagnari, Sara";"2015";"";44.837329;11.301403
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1028863/ICCD11879017_273361.jpg;"piatto";"";"";"RA_3.00";"08 00602555";"ITALIA, Emilia-Romagna, MO, Finale Emilia, FINALE EMILIAvia Trento Trieste";"museo, Castello delle Rocche, Museo civico ""R. Ferraresi"", via Trento Trieste";"XVI-XVII [analisi dei materiali]";"";"";"argilla/ a tornio, ingobbiatura, a graffito, invetriatura";"cm, alt. 3,9, diam. 20,6, ";"proprietà Stato";"piatto frammentario in ceramica graffita; decorazione a stecca sulla tesa; nel cavetto motivo vegetale stilizzato (cespuglio di fiori o frutti su monticello); dipinto in giallo-bruno e verde";"";"";"";"";"";"";"";"";"";"piatto";"";"STRUMENTI, UTENSILI E OGGETTI D’USO/ CONTENITORI E RECIPIENTI/ CERAMICA";"Emilia-Romagna";"MO";"Finale Emilia";"FINALE EMILIA";"";"";"via Trento Trieste";"";"";"";"";"";"S06";"S06";"Compilatore scheda: Corti, Carla; ; Funzionario responsabile: Referente scientifico: Campagnari, SaraCampagnari, Sara";"2015";"";44.837329;11.301403
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1028863/ICCD11874734_273184.JPG;"piatto";"";"";"RA_3.00";"08 00602458";"ITALIA, Emilia-Romagna, MO, Finale Emilia, FINALE EMILIAvia Trento Trieste";"museo, Castello delle Rocche, Museo civico ""R. Ferraresi"", via Trento Trieste";"XVII [analisi dei materiali]";"";"";"argilla/ a tornio, ingobbiatura, invetriatura";"cm, alt. 2,3, diam. 11,7, ";"proprietà Stato";"piattino in ceramica marmorizzata; marmorizzazione in bruno e verde su ingobbio";"";"";"";"ALTRE INDAGINI: Tipo: attività di manutenzione, Data:1972, ";"";"";"";"";"";"piatto";"";"STRUMENTI, UTENSILI E OGGETTI D’USO/ CONTENITORI E RECIPIENTI/ CERAMICA";"Emilia-Romagna";"MO";"Finale Emilia";"FINALE EMILIA";"";"";"via Trento Trieste";"";"";"";"";"";"S06";"S06";"Compilatore scheda: Corti, Carla; ; Funzionario responsabile: Referente scientifico: Campagnari, SaraCampagnari, Sara";"2015";"";44.837329;11.301403
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1028863/ICCD11879012_273360.jpg;"ciotola";"";"";"RA_3.00";"08 00602554";"ITALIA, Emilia-Romagna, MO, Finale Emilia, FINALE EMILIAvia Trento Trieste";"museo, Castello delle Rocche, Museo civico ""R. Ferraresi"", via Trento Trieste";"XV seconda metà[analisi dei materiali]";"";"";"argilla/ a tornio, ingobbiatura, a graffito, invetriatura";"cm, alt. 5,9, diam. 20,7, ";"proprietà Stato";"fr. di ciotola in ceramica graffita; nel cavetto profilo di donna a sn con copricapo-velo entro giardino con alberi e fiori; dipinta in giallo, bruno e verde";"";"";"";"";"";"";"";"";"";"ciotola";"";"STRUMENTI, UTENSILI E OGGETTI D’USO/ CONTENITORI E RECIPIENTI/ CERAMICA";"Emilia-Romagna";"MO";"Finale Emilia";"FINALE EMILIA";"";"";"via Trento Trieste";"";"";"";"";"";"S06";"S06";"Compilatore scheda: Corti, Carla; ; Funzionario responsabile: Referente scientifico: Campagnari, SaraCampagnari, Sara";"2015";"";44.837329;11.301403
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1028863/ICCD11878932_273344.jpg;"bicchiere";"";"";"RA_3.00";"08 00602548";"ITALIA, Emilia-Romagna, MO, Finale Emilia, FINALE EMILIAvia Trento Trieste";"museo, Castello delle Rocche, Museo civico ""R. Ferraresi"", via Trento Trieste";"XVI [analisi dei materiali]";"";"";"argilla/ a tornio, ingobbiatura, a graffito, invetriatura";"cm, alt. 6,5, diam. 7, ";"proprietà Stato";"bicchiere frammentario in ceramica graffita; bassa carena pronunciata con parete superiore rientrante; decorazione ad archetti; dipinto in verde";"";"";"";"";"";"";"";"";"";"bicchiere";"";"STRUMENTI, UTENSILI E OGGETTI D’USO/ CONTENITORI E RECIPIENTI/ CERAMICA";"Emilia-Romagna";"MO";"Finale Emilia";"FINALE EMILIA";"";"";"via Trento Trieste";"";"";"";"";"";"S06";"S06";"Compilatore scheda: Corti, Carla; ; Funzionario responsabile: Referente scientifico: Campagnari, SaraCampagnari, Sara";"2015";"";44.837329;11.301403
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1028863/ICCD11874788_273188.jpg;"piatto";"";"";"RA_3.00";"08 00602462";"ITALIA, Emilia-Romagna, MO, Finale Emilia, FINALE EMILIAvia Trento Trieste";"museo, Castello delle Rocche, Museo civico ""R. Ferraresi"", via Trento Trieste";"XVII [analisi dei materiali]";"";"";"argilla/ a tornio, ingobbiatura, a graffito, invetriatura";"cm, alt. 2,3, diam. 21,2, ";"proprietà Stato";"porzione di piatto in ceramica graffita; nel cavetto composizione vegetale stilizzata con girali e ovuli; sulla tesa ovuli e girali; dipinto in verde e giallo";"";"";"";"ALTRE INDAGINI: Tipo: attività di manutenzione, Data:1972, ";"";"";"";"";"";"piatto";"";"STRUMENTI, UTENSILI E OGGETTI D’USO/ CONTENITORI E RECIPIENTI/ CERAMICA";"Emilia-Romagna";"MO";"Finale Emilia";"FINALE EMILIA";"";"";"via Trento Trieste";"";"";"";"";"";"S06";"S06";"Compilatore scheda: Corti, Carla; ; Funzionario responsabile: Referente scientifico: Campagnari, SaraCampagnari, Sara";"2015";"";44.837329;11.301403
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1028863/ICCD11878999_273330.jpg;"ciotola";"";"";"RA_3.00";"08 00602553";"ITALIA, Emilia-Romagna, MO, Finale Emilia, FINALE EMILIAvia Trento Trieste";"museo, Castello delle Rocche, Museo civico ""R. Ferraresi"", via Trento Trieste";"XVI [analisi dei materiali]";"";"";"argilla/ a tornio, ingobbiatura, invetriatura";"cm, alt. 5,1, diam. 21,7, ";"proprietà Stato";"ciotola frammentaria in ceramica marmorizzata; profondo cavetto; larga tesa concava; marmorizzazione blu; colore uniforme all'esterno";"";"";"";"";"";"";"";"";"";"ciotola";"";"STRUMENTI, UTENSILI E OGGETTI D’USO/ CONTENITORI E RECIPIENTI/ CERAMICA";"Emilia-Romagna";"MO";"Finale Emilia";"FINALE EMILIA";"";"";"via Trento Trieste";"";"";"";"";"";"S06";"S06";"Compilatore scheda: Corti, Carla; ; Funzionario responsabile: Referente scientifico: Campagnari, SaraCampagnari, Sara";"2015";"";44.837329;11.301403
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1028863/ICCD11874176_273281.jpg;"boccale";"";"";"RA_3.00";"08 00602413";"ITALIA, Emilia-Romagna, MO, Finale Emilia, FINALE EMILIAvia Trento Trieste";"museo, Castello delle Rocche, Museo civico ""R. Ferraresi"", via Trento Trieste";"XVIII [analisi dei materiali]";"";"";"argilla/ a tornio, invetriatura";"cm, alt. 10, largh. 9,1, ";"proprietà Stato";"boccale in ceramica invetriata da cucina; bocca trilobata; ansa a nastro; spalla spiovente decorata ad ingobbio (foglie stilizzate); fondo esterno risparmiato";"";"";"";"";"";"";"";"";"";"boccale";"";"STRUMENTI, UTENSILI E OGGETTI D’USO/ CONTENITORI E RECIPIENTI/ CERAMICA";"Emilia-Romagna";"MO";"Finale Emilia";"FINALE EMILIA";"";"";"via Trento Trieste";"";"";"";"";"";"S06";"S06";"Compilatore scheda: Corti, Carla; ; Funzionario responsabile: Referente scientifico: Campagnari, SaraCampagnari, Sara";"2015";"";44.837329;11.301403
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1028863/ICCD11874180_273282.jpg;"boccale";"";"";"RA_3.00";"08 00602414";"ITALIA, Emilia-Romagna, MO, Finale Emilia, FINALE EMILIAvia Trento Trieste";"museo, Castello delle Rocche, Museo civico ""R. Ferraresi"", via Trento Trieste";"XVIII [analisi dei materiali]";"";"";"argilla/ a tornio, invetriatura";"cm, alt. 14, largh. 15,5, ";"proprietà Stato";"boccale in ceramica invetriata da cucina; bocca trilobata; ansa a nastro costolato; spalla spiovente; decorazione ad ingobbio (foglie stilizzate e racemi) sulla spalla e sul collo; fondo esterno acromo";"";"";"";"";"";"";"";"";"";"boccale";"";"STRUMENTI, UTENSILI E OGGETTI D’USO/ CONTENITORI E RECIPIENTI/ CERAMICA";"Emilia-Romagna";"MO";"Finale Emilia";"FINALE EMILIA";"";"";"via Trento Trieste";"";"";"";"";"";"S06";"S06";"Compilatore scheda: Corti, Carla; ; Funzionario responsabile: Referente scientifico: Campagnari, SaraCampagnari, Sara";"2015";"";44.837329;11.301403
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1028863/ICCD11876556_273239.jpg;"scodella";"";"";"RA_3.00";"08 00602492";"ITALIA, Emilia-Romagna, MO, Finale Emilia, FINALE EMILIAvia Trento Trieste";"museo, Castello delle Rocche, Museo civico ""R. Ferraresi"", via Trento Trieste";"XVII [analisi dei materiali]";"";"";"argilla/ a tornio, ingobbiatura, a graffito, invetriatura";"cm, alt. 7,2, diam. 29,7, ";"proprietà Stato";"scodella frammentaria in ceramica graffita; sulla parete interna fiamme di San Bernardino; sul fondo motivo vegetale stilizzato; dipinta in verde e bruno";"";"";"";"ALTRE INDAGINI: Tipo: attività di manutenzione, Data:1972, ";"";"";"";"";"";"scodella";"";"STRUMENTI, UTENSILI E OGGETTI D’USO/ CONTENITORI E RECIPIENTI/ CERAMICA";"Emilia-Romagna";"MO";"Finale Emilia";"FINALE EMILIA";"";"";"via Trento Trieste";"";"";"";"";"";"S06";"S06";"Compilatore scheda: Corti, Carla; ; Funzionario responsabile: Referente scientifico: Campagnari, SaraCampagnari, Sara";"2015";"";44.837329;11.301403
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1028863/ICCD11878835_273358.jpg;"boccale";"";"";"RA_3.00";"08 00602543";"ITALIA, Emilia-Romagna, MO, Finale Emilia, FINALE EMILIAvia Trento Trieste";"museo, Castello delle Rocche, Museo civico ""R. Ferraresi"", via Trento Trieste";"XVII [analisi dei materiali]";"";"";"argilla/ a tornio, ingobbiatura, invetriatura";"cm, alt. 15,2, diam. 15,8, ";"proprietà Stato";"boccale frammentario in ceramica ingobbiata, dipinta e invetriata; bocca rotonda; ansa a nastro; decorazione vegetale stilizzata (girali a correre) dipinta in verde; fondo esterno risparmiato";"";"";"";"";"";"";"";"";"";"boccale";"";"STRUMENTI, UTENSILI E OGGETTI D’USO/ CONTENITORI E RECIPIENTI/ CERAMICA";"Emilia-Romagna";"MO";"Finale Emilia";"FINALE EMILIA";"";"";"via Trento Trieste";"";"";"";"";"";"S06";"S06";"Compilatore scheda: Corti, Carla; ; Funzionario responsabile: Referente scientifico: Campagnari, SaraCampagnari, Sara";"2015";"";44.837329;11.301403
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1028863/ICCD11874183_273284.jpg;"boccale";"";"";"RA_3.00";"08 00602415";"ITALIA, Emilia-Romagna, MO, Finale Emilia, FINALE EMILIAvia Trento Trieste";"museo, Castello delle Rocche, Museo civico ""R. Ferraresi"", via Trento Trieste";"XVIII [analisi dei materiali]";"";"";"argilla/ a tornio, ingobbiatura, a graffito, invetriatura";"cm, alt. 21, largh. 22, ";"proprietà Stato";"boccale in ceramica graffita; decorazione vegetale stilizzata su collo e spalla; bocca trilobata; ansa a nastro costolato; dipinta in verde";"";"";"";"";"";"";"";"";"";"boccale";"";"STRUMENTI, UTENSILI E OGGETTI D’USO/ CONTENITORI E RECIPIENTI/ CERAMICA";"Emilia-Romagna";"MO";"Finale Emilia";"FINALE EMILIA";"";"";"via Trento Trieste";"";"";"";"";"";"S06";"S06";"Compilatore scheda: Corti, Carla; ; Funzionario responsabile: Referente scientifico: Campagnari, SaraCampagnari, Sara";"2015";"";44.837329;11.301403
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1028863/ICCD11874263_273291.jpg;"fiasca";"";"";"RA_3.00";"08 00602420";"ITALIA, Emilia-Romagna, MO, Finale Emilia, FINALE EMILIAvia Trento Trieste";"museo, Castello delle Rocche, Museo civico ""R. Ferraresi"", via Trento Trieste";"XVIII [analisi dei materiali]";"";"";"argilla/ a tornio, ingobbiatura, invetriatura";"cm, alt. 45,5, largh. 32, ";"proprietà Stato";"fiasca del pellegrino in ceramica ingobbiata e invetriata; decorazione maculata al manganese su collo e spalla; all'esterno l'invetriatura arriva all'altezza delle due anse inferiori, mentre il resto del vaso risulta soltanto ingobbiato";"";"";"";"";"";"";"";"";"";"fiasca";"";"STRUMENTI, UTENSILI E OGGETTI D’USO/ CONTENITORI E RECIPIENTI/ CERAMICA";"Emilia-Romagna";"MO";"Finale Emilia";"FINALE EMILIA";"";"";"via Trento Trieste";"";"";"";"";"";"S06";"S06";"Compilatore scheda: Corti, Carla; ; Funzionario responsabile: Referente scientifico: Campagnari, SaraCampagnari, Sara";"2015";"";44.837329;11.301403
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1028863/ICCD11872688_273603.JPG;"anello";"";"";"RA_3.00";"08 00602392";"ITALIA, Emilia-Romagna, MO, Finale Emilia, FINALE EMILIAvia Trento Trieste";"museo, Castello delle Rocche, Museo civico ""R. Ferraresi"", via Trento Trieste";"Eta' romana [analisi dei materiali]";"";"";"bronzo/ fusione, battitura";"cm, alt. 0,15, largh. 2,3, lungh. 2, ";"proprietà Stato";"anello digitale a fascia in bronzo; fascia liscia a sezione rettangolare; altezza irregolare della fascia; leggermente deformato";"";"";"";"";"";"";"";"";"";"anello";"";"ABBIGLIAMENTO E ORNAMENTI PERSONALI/ GIOIELLI E MONILI";"Emilia-Romagna";"MO";"Finale Emilia";"FINALE EMILIA";"";"";"via Trento Trieste";"";"";"";"";"";"S06";"S06";"Compilatore scheda: Corti, Carla; ; Funzionario responsabile: Referente scientifico: Campagnari, SaraCampagnari, Sara";"2015";"";44.837329;11.301403
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1028863/ICCD11878429_273374.jpg;"ciotola";"";"";"RA_3.00";"08 00602514";"ITALIA, Emilia-Romagna, MO, Finale Emilia, FINALE EMILIAvia Trento Trieste";"museo, Castello delle Rocche, Museo civico ""R. Ferraresi"", via Trento Trieste";"XV-XVI fine/ metà[analisi dei materiali]";"";"";"argilla/ a tornio, ingobbiatura, a graffito, invetriatura";"cm, alt. 5,9, diam. 12,8, ";"proprietà Stato";"ciotola frammentaria in ceramica graffita a fondo risparmiato; forma emisferica; nel cavetto rosetta entro raggiera; dipinta in bruno, giallo e verde";"";"";"";"";"";"";"";"";"";"ciotola";"";"STRUMENTI, UTENSILI E OGGETTI D’USO/ CONTENITORI E RECIPIENTI/ CERAMICA";"Emilia-Romagna";"MO";"Finale Emilia";"FINALE EMILIA";"";"";"via Trento Trieste";"";"";"";"";"";"S06";"S06";"Compilatore scheda: Corti, Carla; ; Funzionario responsabile: Referente scientifico: Campagnari, SaraCampagnari, Sara";"2015";"";44.837329;11.301403
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1028863/ICCD11879346_273336.jpg;"boccale";"";"";"RA_3.00";"08 00602562";"ITALIA, Emilia-Romagna, MO, Finale Emilia, FINALE EMILIAvia Trento Trieste";"museo, Castello delle Rocche, Museo civico ""R. Ferraresi"", via Trento Trieste";"XVII [analisi dei materiali]";"";"";"argilla/ a tornio, ingobbiatura, invetriatura";"cm, alt. 14,2, diam. 11,5, ";"proprietà Stato";"boccale frammentario in ceramica ingobbiata e invetriata; bocca rotonda; ansa a nastro; vetrina verde; fondo esterno e interno risparmiati";"";"";"";"";"";"";"";"";"";"boccale";"";"STRUMENTI, UTENSILI E OGGETTI D’USO/ CONTENITORI E RECIPIENTI/ CERAMICA";"Emilia-Romagna";"MO";"Finale Emilia";"FINALE EMILIA";"";"";"via Trento Trieste";"";"";"";"";"";"S06";"S06";"Compilatore scheda: Corti, Carla; ; Funzionario responsabile: Referente scientifico: Campagnari, SaraCampagnari, Sara";"2015";"";44.837329;11.301403
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1028863/ICCD11878718_273405.jpg;"piatto";"";"";"RA_3.00";"08 00602530";"ITALIA, Emilia-Romagna, MO, Finale Emilia, FINALE EMILIAvia Trento Trieste";"museo, Castello delle Rocche, Museo civico ""R. Ferraresi"", via Trento Trieste";"XVI [analisi dei materiali]";"";"";"argilla/ a tornio, ingobbiatura, invetriatura";"cm, alt. 3, diam. 20, ";"proprietà Stato";"piatto in ceramica ingobbiata e invetriata; vetrina verde; annerimento da giacitura ad effetto maculato; tracce del treppiede distanziatore sia all'interno, che all'esterno";"";"";"";"";"";"";"";"";"";"piatto";"";"STRUMENTI, UTENSILI E OGGETTI D’USO/ CONTENITORI E RECIPIENTI/ CERAMICA";"Emilia-Romagna";"MO";"Finale Emilia";"FINALE EMILIA";"";"";"via Trento Trieste";"";"";"";"";"";"S06";"S06";"Compilatore scheda: Corti, Carla; ; Funzionario responsabile: Referente scientifico: Campagnari, SaraCampagnari, Sara";"2015";"";44.837329;11.301403
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1028863/ICCD11874532_273197.jpg;"piatto";"";"";"RA_3.00";"08 00602430";"ITALIA, Emilia-Romagna, MO, Finale Emilia, FINALE EMILIAvia Trento Trieste";"museo, Castello delle Rocche, Museo civico ""R. Ferraresi"", via Trento Trieste";"XVII [analisi dei materiali]";"";"";"argilla/ a tornio, ingobbiatura, a graffito, invetriatura";"cm, alt. 3,9, diam. 26,4, ";"proprietà Stato";"porzione di piatto in ceramica graffita a fondo risparmiato; decorazione interamente composta da un ramo con foglie accartocciate; dipinto in verde, giallo-bruno e blu; leggermente deformato";"";"";"";"ALTRE INDAGINI: Tipo: attività di manutenzione, Data:1972, ";"";"";"";"";"";"piatto";"";"STRUMENTI, UTENSILI E OGGETTI D’USO/ CONTENITORI E RECIPIENTI/ CERAMICA";"Emilia-Romagna";"MO";"Finale Emilia";"FINALE EMILIA";"";"";"via Trento Trieste";"";"";"";"";"";"S06";"S06";"Compilatore scheda: Corti, Carla; ; Funzionario responsabile: Referente scientifico: Campagnari, SaraCampagnari, Sara";"2015";"";44.837329;11.301403
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1028863/ICCD11874154_273277.jpg;"vaso";"";"";"RA_3.00";"08 00602409";"ITALIA, Emilia-Romagna, MO, Finale Emilia, FINALE EMILIAvia Trento Trieste";"museo, Castello delle Rocche, Museo civico ""R. Ferraresi"", via Trento Trieste";"XVIII [analisi dei materiali]";"";"";"argilla/ a tornio, ingobbiatura, invetriatura";"cm, alt. 23, diam. 25,5, ";"proprietà Stato";"vaso biansato in ceramica ingobbiata e invetriata; forma cilindrica con pareti convesse; due anse a nastro affrontate; ingobbio e vetrina stese solo all'interno e sull'orlo; esterno acromo con decorazione impressa (linea ondulata tra linee orizzontali continue)";"";"";"";"";"";"";"";"";"";"vaso";"";"STRUMENTI, UTENSILI E OGGETTI D’USO/ CONTENITORI E RECIPIENTI/ CERAMICA";"Emilia-Romagna";"MO";"Finale Emilia";"FINALE EMILIA";"";"";"via Trento Trieste";"";"";"";"";"";"S06";"S06";"Compilatore scheda: Corti, Carla; ; Funzionario responsabile: Referente scientifico: Campagnari, SaraCampagnari, Sara";"2015";"";44.837329;11.301403
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1028863/ICCD11874081_273263.jpg;"bottiglia";"";"";"RA_3.00";"08 00602398";"ITALIA, Emilia-Romagna, MO, Finale Emilia, FINALE EMILIAvia Trento Trieste";"museo, Castello delle Rocche, Museo civico ""R. Ferraresi"", via Trento Trieste";"XVIII [analisi dei materiali]";"";"";"argilla/ a tornio, ingobbiatura";"cm, alt. 18,2, diam. 3, ";"proprietà Stato";"bottiglia in ceramica ingobbiata; stretto collo con collarino; orlo sagomato; spalla espansa; manca la vetrina; ingobbio opaco al manganese steso all'esterno solo sulla parte superiore";"";"";"";"";"";"";"";"";"";"bottiglia";"";"STRUMENTI, UTENSILI E OGGETTI D’USO/ CONTENITORI E RECIPIENTI/ CERAMICA";"Emilia-Romagna";"MO";"Finale Emilia";"FINALE EMILIA";"";"";"via Trento Trieste";"";"";"";"";"";"S06";"S06";"Compilatore scheda: Corti, Carla; ; Funzionario responsabile: Referente scientifico: Campagnari, SaraCampagnari, Sara";"2015";"";44.837329;11.301403
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1028863/ICCD11874548_273202.jpg;"piatto";"";"";"RA_3.00";"08 00602435";"ITALIA, Emilia-Romagna, MO, Finale Emilia, FINALE EMILIAvia Trento Trieste";"museo, Castello delle Rocche, Museo civico ""R. Ferraresi"", via Trento Trieste";"XVII [analisi dei materiali]";"";"";"argilla/ a tornio, ingobbiatura, a graffito, invetriatura";"cm, alt. 3,5, diam. 24, ";"proprietà Stato";"porzione di piatto in ceramica graffita a fondo risparmiato; breve orlo verticale; decorazione interamente composta da una piantina con lunghe foglie accartocciate; dipinto in verde e giallo-bruno";"";"";"";"ALTRE INDAGINI: Tipo: attività di manutenzione, Data:1972, ";"";"";"";"";"";"piatto";"";"STRUMENTI, UTENSILI E OGGETTI D’USO/ CONTENITORI E RECIPIENTI/ CERAMICA";"Emilia-Romagna";"MO";"Finale Emilia";"FINALE EMILIA";"";"";"via Trento Trieste";"";"";"";"";"";"S06";"S06";"Compilatore scheda: Corti, Carla; ; Funzionario responsabile: Referente scientifico: Campagnari, SaraCampagnari, Sara";"2015";"";44.837329;11.301403
